teachid,year,gender,ethnic,bdate,educ_lvl_cd,score_normed,relative_pay
2189,2005,"F","W",3762,4,.8823906,-.95906352
2190,2000,"M","W",201,2,-.24380573,-.47189824
2190,2002,"M","W",201,2,1.0442335,-.43016987
2191,2004,"F","W",7583,3,.09830685,-.84694454
2191,2009,"F","W",7583,3,1.0001011,-1.1059696
2192,2000,"F","W",7867,3,.11916973,-2.2515105
2192,2009,"F","W",7867,3,1.2503349,-1.6211135
2193,2004,"F","W",6645,4,.43373904,-.92167731
2193,2005,"F","W",6645,4,-.05866189,-.32949045
2194,2000,"F","B",6387,4,.38587429,-.66372739
2194,2003,"F","B",6387,4,.00625461,-.80800399
2195,2003,"F","W",8617,4,.70757256,-1.2537842
2195,2005,"F","W",8617,4,.73876635,-.50763415
2196,2001,"F","W",-539,4,1.1114435,-.279891
2196,2011,"F","W",-539,4,.80055569,-.28135038
2197,2001,"F","W",2660,2,.99767428,-.79354064
2197,2011,"F","W",2660,2,.39289331,-.32535598
2198,2001,"F","W",6053,5,.18925819,-.35262886
2198,2008,"F","W",6053,5,.94450599,-.33373533
2199,2002,"F","W",-1025,5,.4548593,1.1111391
2199,2003,"F","W",-1025,5,.96738215,.3523748
2200,2011,"M","W",8461,5,.44498573,-.78974988
2200,2013,"M","W",8461,5,-.20373034,.95120401
2201,2004,"F","B",4718,6,-.56768584,.27257732
2201,2005,"F","B",4718,6,-.60515982,.06810911
2202,1997,"F","W",6174,6,-1.034666,.4197201
2202,2006,"F","W",6174,6,-.33824858,.57456529
2203,2002,"F","W",5261,4,.12289223,-.875421
2203,2011,"F","W",5261,4,-.09777155,-1.2935765
2204,2007,"F","W",4170,2,.48447533,-.9772177
2204,2012,"F","W",4170,2,-.22110375,-.09586192
2205,1997,"F","W",4764,5,-.06954448,-.76114735
2205,1998,"F","W",4764,5,-.10565903,-.00843519
2206,2008,"M","W",12,4,-.74956293,1.037046
2206,2009,"M","W",12,4,-.12633992,.60266558
2207,2004,"M","W",3037,5,-.1571306,.82062123
2207,2009,"M","W",3037,5,-1.6697434,.19081508
2208,1997,"F","W",208,4,-.49288474,.58124898
2208,2003,"F","W",208,4,-.04609221,.81069264
2209,2000,"F","W",6411,2,-.33124339,-1.3693817
2209,2002,"F","W",6411,2,.64425561,-1.7566936
2210,2000,"F","B",-1020,4,1.0886439,-.19321896
2210,2013,"F","B",-1020,4,1.2547161,1.8130714
2211,2007,"F","W",5389,4,-.07253978,-1.592946
2211,2013,"F","W",5389,4,-1.8568529,-1.5068253
2212,1998,"F","W",-238,5,-.65480829,1.2534006
2212,2011,"F","W",-238,5,-.70040969,1.8918005
2213,2004,"F","B",4230,5,-1.5000896,-.38797002
2213,2010,"F","B",4230,5,-.26322458,-.11224119
2214,2008,"F","W",1415,2,2.0205758,-.06306288
2214,2011,"F","W",1415,2,.98049668,-.47370778
2215,2006,"M","W",7026,4,-.6177041,-.30949173
2215,2008,"M","W",7026,4,.25523635,.15487673
2216,1997,"F","W",7779,6,.68525766,-.57652913
2216,2011,"F","W",7779,6,.11076172,.72098932
2217,2001,"F","W",3901,4,-1.1761984,-.70491114
2217,2003,"F","W",3901,4,-.6603611,-.48069702
2218,2004,"F","W",2046,6,.84789522,.52199144
2218,2010,"F","W",2046,6,-1.825703,1.8115993
2219,2002,"F","W",-757,3,-.76779615,-.45791848
2219,2012,"F","W",-757,3,-1.1622373,.90894334
2220,2008,"F","W",1575,2,-.10814034,.01740746
2220,2012,"F","W",1575,2,2.0653703,-.32580754
2221,2001,"M","W",-783,5,.91179249,.71045338
2221,2002,"M","W",-783,5,.05099185,1.8508773
2222,2001,"F","W",3086,3,.19791314,.17615847
2222,2009,"F","W",3086,3,-.20490711,-.13855336
2223,2007,"F","W",8274,3,-.5646224,-1.3296202
2223,2009,"F","W",8274,3,.16363677,-1.0537619
2224,2001,"F","W",-541,4,-1.0881033,.16687801
2224,2009,"F","W",-541,4,-.46674687,.66530888
2225,1998,"F","W",-559,4,-.63577989,-.4175016
2225,1999,"F","W",-559,4,-.16166223,.20907746
2226,1999,"F","W",4187,5,-.04936095,-.83624706
2226,2001,"F","W",4187,5,-.079796,-.03392817
2227,2001,"F","W",8959,7,.98765508,-.68899725
2227,2008,"F","W",8959,7,.51180681,1.2315448
2228,1999,"F","W",3190,4,-.78089002,.37207751
2228,2006,"F","W",3190,4,-.34101589,-1.8066951
2229,1998,"M","W",2566,2,-1.1150841,-1.4380846
2229,2011,"M","W",2566,2,-.72050985,.28084274
2230,2006,"F","W",2580,5,-.02867438,-.12507586
2230,2013,"F","W",2580,5,-.45447551,1.006411
2231,2005,"F","W",7475,4,-.02868918,-.76910659
2231,2010,"F","W",7475,4,.82046332,-.6387565
2232,2004,"M","W",-1916,6,.51102207,2.1902781
2232,2009,"M","W",-1916,6,-.35612544,2.5140253
2233,2005,"F","W",9356,4,-.42720878,-.01874495
2233,2010,"F","W",9356,4,.05847847,-.69718699
2234,2000,"F","W",860,5,-.07247818,.71846432
2234,2010,"F","W",860,5,-.60745761,-.65100858
2235,2007,"F","B",-3231,6,-.86650689,1.8115438
2235,2012,"F","B",-3231,6,1.2128543,1.1701085
2236,1997,"F","W",7693,7,.24341534,.34795693
2236,2011,"F","W",7693,7,.73086552,2.0100725
2237,1997,"F","W",3329,4,.0819513,.20095081
2237,2004,"F","W",3329,4,-.30132412,.30270216
2238,1999,"F","B",4398,4,-.17703489,-1.68005
2238,2006,"F","B",4398,4,.15332083,-.1610264
2239,2005,"M","W",-2464,3,-.58077947,-.5546744
2239,2006,"M","W",-2464,3,.62781375,.75130921
2240,2004,"M","B",905,3,.11254786,-.14821925
2240,2013,"M","B",905,3,-.91824874,.51577715
2241,2001,"F","W",3198,3,-.0186723,-.22607318
2241,2012,"F","W",3198,3,-.27082487,-.31943326
2242,1997,"F","W",9345,3,1.3544892,-1.8088422
2242,2002,"F","W",9345,3,.72112012,-2.2469615
2243,2003,"F","W",7827,4,1.215974,-1.5195209
2243,2006,"F","W",7827,4,.76908729,-1.2937574
2244,2002,"F","W",2879,3,.38756812,-.27992923
2244,2008,"F","W",2879,3,.53159276,-.05262798
2245,1998,"F","W",53,2,-.47984224,-.5677478
2245,2006,"F","W",53,2,.16949046,-1.0387808
2246,2003,"M","B",4386,4,.27760434,-.14711791
2246,2009,"M","B",4386,4,.06241653,.85116652
2247,2003,"F","W",470,5,-.54081983,1.0380788
2247,2008,"F","W",470,5,.17772949,1.0167092
2248,1997,"F","W",-2114,6,.19532421,.51497981
2248,1998,"F","W",-2114,6,1.5830024,1.4176213
2249,2006,"F","W",-357,5,.75546861,1.8009117
2249,2011,"F","W",-357,5,1.1258386,1.5063765
2250,2001,"F","W",-1103,5,-.37437193,1.5317227
2250,2013,"F","W",-1103,5,-1.0767756,2.4493723
2251,1998,"F","W",5844,4,-.26310732,-1.0355563
2251,1999,"F","W",5844,4,-1.1611327,-1.1242565
2252,2003,"F","W",2781,5,.80065639,.01509446
2252,2010,"F","W",2781,5,.69220893,.30295745
2253,2009,"M","W",-3516,5,-.04325698,1.9564144
2253,2013,"M","W",-3516,5,-.82735734,1.6889245
2254,2003,"M","W",9445,4,-.80993095,-1.9278661
2254,2006,"M","W",9445,4,-.38264888,-.70510729
2255,1997,"M","B",434,5,.46037515,.03766514
2255,2009,"M","B",434,5,-.3401974,.36362271
2256,1999,"F","W",413,6,.11403892,2.0052572
2256,2013,"F","W",413,6,-1.6281021,.56480404
2257,2005,"M","W",-163,7,-.43761121,1.9047686
2257,2009,"M","W",-163,7,-.65771279,1.7376206
2258,1998,"F","W",8343,3,-.3799571,-1.5520008
2258,2001,"F","W",8343,3,-.51880706,-1.1401286
2259,2006,"F","W",5193,4,1.2385204,.12699049
2259,2008,"F","W",5193,4,1.9051393,-.80394176
2260,1999,"F","W",-943,3,-.7104126,-.62187772
2260,2007,"F","W",-943,3,.04027699,.04921423
2261,2008,"M","B",2176,7,-.30695477,.64192089
2261,2011,"M","B",2176,7,-.57793307,1.9382736
2262,2001,"F","W",5684,6,-1.4072845,.27266397
2262,2008,"F","W",5684,6,-1.9323822,.46325434
2263,2000,"M","W",7532,3,-1.367133,-2.0611038
2263,2012,"M","W",7532,3,-1.5005942,-1.3585887
2264,1997,"M","W",-1355,3,.91686152,-.09650491
2264,2006,"M","W",-1355,3,-.30699602,-.19447748
2265,1999,"F","W",-920,4,1.2316297,.16710082
2265,2006,"F","W",-920,4,.19023087,-.12456531
2266,1997,"F","W",5898,2,.54774246,-2.1570706
2266,2013,"F","W",5898,2,-.32757747,-.82758646
2267,2003,"M","W",7845,4,-.32949015,-.50697494
2267,2006,"M","W",7845,4,.41219405,-1.7060817
2268,2003,"F","W",-3050,4,-1.0181165,.17763115
2268,2010,"F","W",-3050,4,-.95939799,.9795096
2269,2006,"F","B",5591,6,-.41483066,.50265704
2269,2010,"F","B",5591,6,.68706121,1.260301
2270,2009,"F","W",-3471,5,-.70893844,1.8466547
2270,2011,"F","W",-3471,5,-.27014485,.90508643
2271,2006,"F","W",8836,4,-.82675829,-1.7577688
2271,2009,"F","W",8836,4,-.8216156,-1.014108
2272,2005,"F","B",-3226,5,.73772461,1.4437327
2272,2010,"F","B",-3226,5,.05045133,1.6012412
2273,2000,"M","W",-1834,4,.85319277,1.9332617
2273,2003,"M","W",-1834,4,.23743715,.59044866
2274,2003,"F","W",-1122,5,-.19957805,.55587554
2274,2004,"F","W",-1122,5,.37698471,1.0684338
2275,1999,"F","W",8146,5,.19104111,-.73100994
2275,2001,"F","W",8146,5,-.55752243,-.48716443
2276,1998,"F","B",5321,1,-1.5778968,-1.2997666
2276,2000,"F","B",5321,1,1.1736487,-2.0968379
2277,2003,"F","B",-88,4,.87448708,.21951563
2277,2012,"F","B",-88,4,.37373506,.62518506
2278,1997,"F","W",5939,4,-1.0703743,-2.2845629
2278,2011,"F","W",5939,4,-.03753771,-.07822734
2279,1997,"F","W",-3064,5,.82437044,.09291222
2279,2011,"F","W",-3064,5,.33764955,2.0850042
2280,1999,"F","B",5238,6,.21577699,.21436329
2280,2005,"F","B",5238,6,.99493571,.17806536
2281,2002,"F","W",7808,4,1.2733936,-.75247224
2281,2005,"F","W",7808,4,-.17023994,-1.2085462
2282,1999,"F","W",3978,5,-.30106285,-.88572397
2282,2006,"F","W",3978,5,.61766386,.15190697
2283,1997,"M","B",-1077,4,.3104201,-.22625055
2283,1998,"M","B",-1077,4,.11666983,-1.2854548
2284,2002,"F","W",-2987,4,-.83883335,1.7183174
2284,2006,"F","W",-2987,4,-.19443359,.58579302
2285,2001,"F","W",-118,4,.11086054,1.6759058
2285,2007,"F","W",-118,4,.07543022,.98157345
2286,2002,"M","W",9204,4,.23442833,-1.2996841
2286,2009,"M","W",9204,4,.6833195,-.3663368
2287,1998,"M","W",8424,4,.16133695,-2.4150694
2287,2004,"M","W",8424,4,-.23687724,-1.4166309
2288,1997,"M","W",-1903,3,.09515806,.19489338
2288,2011,"M","W",-1903,3,.09796277,1.174396
2289,1997,"F","W",7815,6,-.04164781,-.72023534
2289,2010,"F","W",7815,6,.20581869,.67563463
2290,1999,"M","W",7563,5,.045876,-.05666744
2290,2008,"M","W",7563,5,-.0233809,-.38595192
2291,2002,"M","W",-3219,4,-.30909669,-.15105648
2291,2008,"M","W",-3219,4,.28176383,.53398768
2292,2004,"F","W",190,4,.46039441,.06790921
2292,2011,"F","W",190,4,1.8925403,.93078196
2293,1997,"F","B",2609,6,-.1211449,.41249427
2293,2003,"F","B",2609,6,.02744913,-.06388131
2294,2003,"F","W",3941,5,.89059902,.60907654
2294,2013,"F","W",3941,5,.38620207,.74222039
2295,2003,"M","W",6190,4,.35475158,-.57166156
2295,2005,"M","W",6190,4,.51760541,.6795209
2296,1999,"F","W",3947,6,.32341676,-1.503831
2296,2009,"F","W",3947,6,-.13984793,.82537904
2297,2000,"M","W",-1027,4,-.53147955,.31027224
2297,2003,"M","W",-1027,4,.10284708,.81382563
2298,1998,"M","W",4031,4,.17448106,.92823275
2298,2005,"M","W",4031,4,-.4711071,-.4222761
2299,1998,"F","W",4620,5,-.45774897,-.95567424
2299,2011,"F","W",4620,5,.4363258,.14376698
2300,1998,"M","W",3735,4,-1.3447302,-.86573169
2300,2003,"M","W",3735,4,-.52101404,.10204498
2301,1999,"F","W",7421,5,-.23234223,.34765307
2301,2013,"F","W",7421,5,-.51974211,1.1923726
2302,2005,"F","W",5080,6,.73484629,.51128459
2302,2009,"F","W",5080,6,-.95183715,1.039891
2303,2000,"F","W",-2383,3,.70331266,-.05566651
2303,2008,"F","W",-2383,3,-.69574764,1.0084346
2304,2004,"F","W",4072,5,-.56069757,.69606572
2304,2013,"F","W",4072,5,.12916125,-.01349538
2305,2000,"M","W",5973,4,-1.1752658,-1.7500147
2305,2007,"M","W",5973,4,-.51622804,-1.0035406
2306,1998,"M","W",7449,6,-.40481945,-.34652092
2306,2011,"M","W",7449,6,-1.3642478,.37637617
2307,2000,"F","W",6855,5,1.4068607,-1.1403111
2307,2010,"F","W",6855,5,-1.5469526,.04301745
2308,2001,"F","W",5432,6,-.6907536,.43701254
2308,2013,"F","W",5432,6,.41974311,.95664075
2309,1997,"F","W",8590,3,.3950873,-2.5821593
2309,2000,"F","W",8590,3,-.53991925,-1.0565311
2310,1997,"F","W",1353,5,.84546594,.34268464
2310,2005,"F","W",1353,5,-1.3070512,.3794684
2311,1998,"F","W",-3579,5,.72791727,.43898501
2311,2000,"F","W",-3579,5,.37742194,.11508919
2312,2007,"M","W",1035,4,.02086143,1.5785854
2312,2013,"M","W",1035,4,.07076335,.52467274
2313,2005,"F","W",-2728,3,.68314638,-.15002682
2313,2006,"F","W",-2728,3,-.34497553,-.28724687
2314,2006,"F","B",6323,5,.38076236,.1634848
2314,2013,"F","B",6323,5,-1.2339753,.44242275
2315,1997,"F","W",750,4,-.58811811,-.20132551
2315,2012,"F","W",750,4,.6673947,.339989
2316,2010,"M","W",-2217,7,.93454874,1.1366128
2316,2011,"M","W",-2217,7,.0502465,3.7038098
2317,1997,"F","W",683,4,.73397747,-.17786388
2317,2004,"F","W",683,4,.52995563,2.047176
2318,1999,"F","W",4734,6,-.72711278,.91723653
2318,2011,"F","W",4734,6,-.19957621,1.2550437
2319,1997,"M","B",3193,3,1.6735298,-1.3677125
2319,2013,"M","B",3193,3,1.0257937,.17032229
2320,2010,"F","W",4571,5,-.41139245,.16952957
2320,2011,"F","W",4571,5,-.37979037,.01292456
2321,1997,"F","W",4542,4,-.08957765,.66291398
2321,2009,"F","W",4542,4,1.0260564,-1.2543379
2322,1998,"F","B",-514,4,-.37838679,-.57196587
2322,2001,"F","B",-514,4,.83659278,.14019132
2323,2000,"F","W",-2912,2,-.39843465,.06286677
2323,2001,"F","W",-2912,2,.45935199,.46404352
2324,2001,"F","W",2892,3,.22712885,-1.7185694
2324,2012,"F","W",2892,3,.43281928,-.73630042
2325,2005,"M","W",630,7,-.45660957,1.9647779
2325,2009,"M","W",630,7,-.46634313,1.8550463
2326,2003,"F","W",-2990,1,1.0437742,-.47481006
2326,2012,"F","W",-2990,1,-.97517823,-.59532645
2327,1997,"F","W",1444,5,.47575359,-2.1072712
2327,1998,"F","W",1444,5,-.06840204,-.04953106
2328,2004,"F","W",-555,5,-.31323132,1.2462933
2328,2008,"F","W",-555,5,-.89119768,1.4026039
2329,2003,"F","W",1505,3,-.73268691,-.47631957
2329,2006,"F","W",1505,3,-.30760672,.70257003
2330,2000,"M","W",2728,4,.99939661,.48263128
2330,2004,"M","W",2728,4,.54006283,-.19710761
2331,2003,"F","W",2801,6,.26689816,-.04577316
2331,2008,"F","W",2801,6,.73641984,1.5883402
2332,2012,"F","W",-3619,5,-.31763664,2.4725153
2332,2013,"F","W",-3619,5,.6350197,2.4245963
2333,2006,"F","W",-3403,4,-.57908973,.73396735
2333,2010,"F","W",-3403,4,.04471817,.9371486
2334,2000,"F","W",999,4,1.3951221,-.71054837
2334,2009,"F","W",999,4,.33611965,.19115854
2335,1997,"F","W",-2351,3,-.91253735,-.43423678
2335,2012,"F","W",-2351,3,.51989377,2.0962223
2336,1997,"F","W",444,2,-.04982899,-.63687673
2336,2000,"F","W",444,2,-.19935567,-1.6443573
2337,1999,"M","B",4907,5,-.24047781,.08270153
2337,2004,"M","B",4907,5,-.34162295,-.12920996
2338,2006,"F","W",4895,3,-.19812685,.02328217
2338,2013,"F","W",4895,3,.02559673,-.405517
2339,1998,"F","W",8403,4,-.53762631,-.76773576
2339,2002,"F","W",8403,4,.65719783,-1.2714641
2340,2006,"F","B",4986,1,.84604628,-1.7340416
2340,2010,"F","B",4986,1,-.38301626,-1.5490602
2341,1997,"M","W",9350,2,.03486808,-1.7294812
2341,2004,"M","W",9350,2,.51901013,-1.6405629
2342,2003,"F","W",2654,5,.6430382,.29643931
2342,2013,"F","W",2654,5,.55316417,.15450491
2343,2005,"F","W",-1360,2,.15977696,.22486291
2343,2010,"F","W",-1360,2,-.46686585,-.06049765
2344,1997,"M","W",9426,2,.34231347,-2.7386431
2344,2006,"M","W",9426,2,-.08933778,-1.7578525
2345,2007,"F","B",8080,4,.33323761,-.74547888
2345,2008,"F","B",8080,4,-.03056479,-1.6753314
2346,1997,"F","W",-1735,3,-1.0338394,.05784421
2346,2011,"F","W",-1735,3,.11240659,1.1041904
2347,2010,"F","W",4150,4,-.35720989,.36473974
2347,2013,"F","W",4150,4,.71568479,-.37141801
2348,2001,"F","W",8694,4,-.51295844,-1.7881968
2348,2011,"F","W",8694,4,-.19011162,-1.3504793
2349,1999,"M","B",-2651,4,.05320398,.03244677
2349,2008,"M","B",-2651,4,-.61150635,2.7964927
2350,1999,"M","W",5462,5,1.2349259,-.1290714
2350,2005,"M","W",5462,5,-.71788759,.25232801
2351,2006,"F","W",1698,5,.33258594,1.6023951
2351,2007,"F","W",1698,5,-1.017144,1.1239267
2352,2006,"F","W",8731,4,-.63648753,-1.06548
2352,2011,"F","W",8731,4,-1.0981534,-1.3167698
2353,2000,"F","W",-314,4,-.70143346,.15144336
2353,2011,"F","W",-314,4,-.06028637,.39980795
2354,1997,"M","W",3622,5,-.64555783,.40445465
2354,2012,"M","W",3622,5,-.08818786,-.31703274
2355,2009,"F","W",907,3,.85634756,.27187343
2355,2013,"F","W",907,3,2.0200713,.49109122
2356,2002,"F","W",4488,5,.62009884,-.78171765
2356,2005,"F","W",4488,5,.55303232,-.5158528
2357,1997,"M","W",1625,4,.99136407,.05323672
2357,2003,"M","W",1625,4,.86164736,-.7941019
2358,2001,"F","W",2469,1,-.81451707,-2.7055737
2358,2006,"F","W",2469,1,-1.467747,-.44811482
2359,1997,"M","W",-319,2,-.3642902,-.63161473
2359,2002,"M","W",-319,2,-.78105484,-.63342866
2360,1999,"F","W",-3317,7,-.14578816,1.5706566
2360,2000,"F","W",-3317,7,-1.1002873,.24872756
2361,2002,"F","W",562,4,.4022483,1.2128232
2361,2012,"F","W",562,4,-.88378774,.81742566
2362,1997,"F","B",8482,4,-.2687452,-.91816428
2362,1998,"F","B",8482,4,-.1866194,-1.8323774
2363,2000,"M","W",-2854,3,.50019019,.03941326
2363,2007,"M","W",-2854,3,-.03246607,.03897269
2364,2008,"F","B",3977,4,2.2598893,-1.2176698
2364,2012,"F","B",3977,4,-.22255141,.95031012
2365,2003,"M","W",397,3,-.06357965,-.3443215
2365,2010,"M","W",397,3,.19846293,-.53903673
2366,2000,"F","W",-3125,3,-.52824335,.58628797
2366,2006,"F","W",-3125,3,-.81051527,1.2505678
2367,2006,"F","W",8679,7,-.00014756,-.35588616
2367,2008,"F","W",8679,7,.08176988,.00357628
2368,2007,"F","W",6874,5,-.2484928,-1.004793
2368,2013,"F","W",6874,5,-.79462673,.79062672
2369,2008,"M","W",-2550,6,-.26015559,1.8748059
2369,2013,"M","W",-2550,6,-.96553283,1.3891503
2370,2000,"F","W",4857,5,-.34469937,.00554619
2370,2005,"F","W",4857,5,-.54521489,-1.1141412
2371,2006,"F","B",8944,4,-.58681913,-1.267634
2371,2011,"F","B",8944,4,1.1148158,.10688968
2372,2004,"M","W",-1581,3,.54318481,-.47699012
2372,2007,"M","W",-1581,3,-.64883866,.19407077
2373,2003,"F","W",7036,3,-.11709663,-1.9325221
2373,2010,"F","W",7036,3,.51986225,-1.2286673
2374,2000,"M","W",4446,2,-.08240519,.26607264
2374,2010,"M","W",4446,2,-.52694256,.01451088
2375,2000,"F","W",4100,2,.00701536,-1.07944
2375,2007,"F","W",4100,2,-.84419323,-.50865578
2376,2009,"M","B",9230,4,-.12290175,-2.1538866
2376,2011,"M","B",9230,4,.83772421,-.73859038
2377,1997,"F","W",3463,4,-.92835724,-1.6908564
2377,2008,"F","W",3463,4,1.2899002,-.13475456
2378,1998,"F","W",-827,4,.39312224,.26338718
2378,2009,"F","W",-827,4,.7548749,1.1072683
2379,1997,"F","B",-2844,4,.06123396,1.125076
2379,2011,"F","B",-2844,4,-1.5282028,.11478002
2380,2005,"F","W",1894,2,-.11154738,-.40035129
2380,2006,"F","W",1894,2,-.52654,-.24310459
2381,2006,"F","W",75,4,-.16088923,.6586448
2381,2012,"F","W",75,4,.02867763,.16842404
2382,1998,"F","B",1939,5,.25281459,.1721639
2382,2006,"F","B",1939,5,.6806937,-.28984744
2383,1999,"M","W",8118,4,-.82554929,-.76691416
2383,2013,"M","W",8118,4,-1.8882989,.59151162
2384,1997,"F","W",6983,2,.61112652,-3.2825518
2384,2008,"F","W",6983,2,-.42179404,-1.7711236
2385,2002,"F","W",7976,3,-1.448388,-2.0264037
2385,2004,"F","W",7976,3,-1.0083823,-.49516128
2386,1999,"F","W",-438,4,-.52474653,.87504895
2386,2008,"F","W",-438,4,.24987037,.19621015
2387,2000,"F","W",5681,3,.20863491,-1.9281289
2387,2010,"F","W",5681,3,1.5569043,-.08806015
2388,2001,"F","W",2942,7,-.29717727,-.1795336
2388,2013,"F","W",2942,7,-.16586956,1.299049
2389,1998,"F","W",5595,5,.46903142,-.46531118
2389,2002,"F","W",5595,5,-.07331982,1.0795766
2390,2004,"F","W",9283,3,.54650163,-1.7405048
2390,2013,"F","W",9283,3,.39098761,-1.1965622
2391,1998,"F","W",7360,5,-.15744077,-.91208292
2391,1999,"F","W",7360,5,-.65011772,-.21694673
2392,2002,"M","W",6387,3,-.21968424,-1.607984
2392,2003,"M","W",6387,3,-.08866344,-.77480003
2393,1997,"F","W",2398,4,.03014257,-1.2275877
2393,2003,"F","W",2398,4,-.65897752,.16147245
2394,2003,"F","B",4445,3,.31748688,-.5345655
2394,2011,"F","B",4445,3,.47299897,-.75968139
2395,2000,"F","W",9209,4,-.22881842,-1.587857
2395,2009,"F","W",9209,4,.87434129,-.97822921
2396,2002,"F","B",8289,5,.60950007,-.35384784
2396,2005,"F","B",8289,5,-.11124916,-.11421465
2397,2012,"F","B",7331,4,-.50169662,-1.1703331
2397,2013,"F","B",7331,4,.26169046,-1.0894116
2398,2000,"F","W",2745,4,-.18726141,.28995822
2398,2006,"F","W",2745,4,-.0059771,-.04749443
2399,2003,"M","W",387,4,-.25953907,.65704806
2399,2013,"M","W",387,4,1.6586216,.50289717
2400,2008,"F","B",8746,4,-.76702432,-.738371
2400,2011,"F","B",8746,4,-1.3374353,.35383694
2401,1997,"F","W",-1850,3,.87036041,1.6314168
2401,2000,"F","W",-1850,3,.06510162,.066212
2402,2000,"F","W",-2379,4,1.5499391,-.28767586
2402,2005,"F","W",-2379,4,.69758602,.05781339
2403,1997,"F","W",-1654,4,1.1269015,-.58521221
2403,2010,"F","W",-1654,4,-1.4176765,1.3987758
2404,1998,"F","W",8656,4,-1.0074047,-1.8643069
2404,2005,"F","W",8656,4,-1.2750553,-1.0980487
2405,1997,"F","W",6643,7,.30997851,-.22962611
2405,1999,"F","W",6643,7,1.8405508,-.09838432
2406,1998,"F","W",9074,6,.88133053,-.20688148
2406,1999,"F","W",9074,6,.00969133,-.42466158
2407,1997,"F","W",8195,5,.30124266,-1.3837335
2407,2006,"F","W",8195,5,-.66051709,.32073361
2408,2010,"F","W",8223,4,-.66298332,-.10673909
2408,2012,"F","W",8223,4,1.0188658,-.61052554
2409,1999,"F","B",3557,1,.5862931,-.71727676
2409,2006,"F","B",3557,1,-.09333392,-1.0465275
2410,1998,"F","W",-1577,3,-1.6434338,-1.650335
2410,2004,"F","W",-1577,3,-.60221518,.83725737
2411,2003,"F","W",6427,4,-.23088036,-1.4223106
2411,2005,"F","W",6427,4,.62886715,-.29743607
2412,1998,"M","B",564,4,-.41167671,-.88391483
2412,2011,"M","B",564,4,-.45433627,1.3759595
2413,2002,"M","B",-1917,7,.06745752,1.7301473
2413,2011,"M","B",-1917,7,-.30454572,1.8882474
2414,2005,"F","W",-775,2,1.2100805,-.92632141
2414,2007,"F","W",-775,2,.57654933,-.01527813
2415,2000,"F","W",6269,5,.8718346,-.49839802
2415,2006,"F","W",6269,5,-.59310264,-.51615817
2416,1998,"F","W",4121,5,.98266836,.16054508
2416,2000,"F","W",4121,5,.85995386,-1.2275503
2417,1998,"M","W",672,4,-.03606885,-.63953509
2417,2003,"M","W",672,4,1.171031,.38451421
2418,2008,"F","W",-2610,4,.97113206,1.4936339
2418,2012,"F","W",-2610,4,-.16664777,1.4019154
2419,2002,"F","W",4041,2,-.84173764,-1.4105945
2419,2012,"F","W",4041,2,-.88977961,-.05777352
2420,1997,"F","W",8527,2,-.23661547,-3.5320324
2420,2001,"F","W",8527,2,-.30798689,-1.7956733
2421,2004,"F","W",4754,4,.2273333,-.70594659
2421,2008,"F","W",4754,4,-.01738387,-.32276129
2422,1998,"F","B",2293,4,1.6680449,.2249793
2422,2004,"F","B",2293,4,.81071218,.48635647
2423,2001,"F","W",-2676,3,1.132406,.50116852
2423,2006,"F","W",-2676,3,-.21114286,.01756717
2424,2010,"F","W",4006,4,.42429376,-.65141079
2424,2012,"F","W",4006,4,-.24395422,-.48406585
2425,2005,"F","W",6248,5,.3373514,-1.5247085
2425,2007,"F","W",6248,5,-.47979353,-.24579674
2426,1997,"F","W",7686,4,.23566611,-1.0510068
2426,1999,"F","W",7686,4,.6282839,-1.3162855
2427,1998,"F","W",399,6,1.1638073,1.3101982
